0,0.040089,0.067753,0.12567,0.17076,0.19285,0.1851,0.18831,0.16471,0.14988,0.1526,0.13992,0.13142,0.13411,0.080584,0.10086,0.084457,0.073109,0.038461,0.052839,0.029443,0.021835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.12657,0.0811,0.060645,0.066701,0.067026,0.07107,0.097982,0.090943,0.10328,0.062164,0.049832,0.024986,0.015138,0.014543,0.014708,0.015071,0.015434,0.015796,0.016159,0.019382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5801,0.58284,0.69908,0.55992,0.82623,0.5997,0.79377,0.22333,0.049501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.044731,0.063546,0.080493,0.086117,0.091992,0.10568,0.11146,0.12992,0.13629,0.13907,0.13373,0.1314,0.13122,0.12943,0.11706,0.11696,0.084852,0.071129,0.079371,0.098621,0.11584,0.095612,0.11176,0.11414,0.10774,0.10402,0.096595,0.093994,0.077055,0.075771,0.070589,0.062824,0.054313,0.050967,0.043654,0.038748,0.042288,0.045483,0.046863,0.04436,0.040611,0.037673,0.024453,0.021414,0.017075,0.014861,0.014463,0.014004,0.014733,0.015462,0.035103,0.064241,0.070846,0.067802,0.067178,0.063574,0.050776,0.05627,0.051666,0.041913,0.030606,0.031101,0.028802,0.023209,0.019276,0.01579,0.022121,0.014411,0.016078,0.018286,0.020493,0.022701,0.036359,0.043932,0.045511,0.050824,0.04791,0.040576,0.027967,0.019742,0.023082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.032022,0.031117,0.030212,0.029306,0.028401,0.027496,0.049542,0.15593,0.18067,0.20907,0.23189,0.28909,0.28041,0.27959,0.28275,0.29845,0.28543,0.28675,0.27886,0.23855,0.20445,0.19186,0.17661,0.20841,0.21873,0.19043,0.19548,0.15812,0.14183,0.11535,0.10407,0.07414,0.011301,0.023533,0.067617,0.048929,0.037918,0.04049,0.038455,0.039403,0.023866,0.010562,0.01275,0.033668,0.041712,0.033886,0.037502,0.011782,0.0099787,0.016515,0.034474,0.01677,0.011271,0.010632,0.012197,0.013763,0.015329,0.052663,0.041111,0.049356,0.063547,0.077727,0.081781,0.072405,0.057597,0.04407,0.027935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.015984,0.031279,0.035797,0.036557,0.063622,0.026351,0.058831,0.054265,0.057798,0.067998,0.063748,0.084966,0.05964,0.061168,0.072262,0.047155,0.048375,0.046384,0.034025,0.03852,0.049758,0.040476,0.055387,0.039174,0.028278,0.029428,0.022625,0.026769,0.031185,0.031286,0.025993,0.036104,0.03552,0.022057,0.045647,0.0262,0.025129,0.031577,0.015384,0.028674,0.04556,0.026637,0.017696,0.026661,0.033426,0.027937,0.036425,0.04745,0.028272,0.039806,0.03278,0.026311,0.036681,0.053614,0.046679,0.049074,0.030363,0.039052,0.057881,0.032432,0.041276,0.025692,0.03057,0.030811,0.022085,0.042086,0.024865,0.023287,0.029709,0.015615,0.013006,0.012788,0.012569,0.013058,0.013465,0.015805,0.050329,0.044421,0.043539,0.047579,0.025881,0.025446,0.034887,0.013232,0.028607,0.029939,0.034414,0.017598,0.012445,0.010947,0.010397,0.0098471,0.0092972,0.024749,0.012351,0.021789,0.020134,0.027547,0.039439,0.024934,0.024396,0.01612,0.012608,0.010892,0.011486,0.016142,0.028225,0.021029,0.037356,0.046998,0.02786,0.030177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.023219,0.046561,0.044072,0.045675,0.091993,0.075033,0.089218,0.099956,0.10991,0.11136,0.094527,0.088614,0.064228,0.064049,0.085607,0.063166,0.075242,0.087306,0.083327,0.076276,0.071791,0.066636,0.061284,0.052833,0.051024,0.04978,0.045595,0.046069,0.056336,0.039088,0.027815,0.023817,0.034714,0.035083,0.027912,0.028624,0.034371,0.02596,0.024368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.023219,0.01567,0.024826,0.029894,0.033709,0.024205,0.017428,0.018455,0.030358,0.033541,0.029828,0.017629,0.013307,0.02177,0.047687,0.014468,0.014425,0.014381,0.014338,0.014295,0.014252,0.014209,0.014165,0.014122,0.014079,0.014036,0.013992,0.013949,0.020512,0.024929,0.013742,0.030803,0.028135,0.01772,0.033302,0.03181,0.028696,0.025914,0.017507,0.039215,0.054339,0.055386,0.042459,0.018495,0.014023,0.043342,0.012085,0.012817,0.01355,0.025255,0.030801,0.019712,0.011778,0.014369,0.013944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11107,0.26083,0.35606,0.42586,0.46983,0.46826,0.46811,0.45325,0.38747,0.40157,0.40022,0.32903,0.3114,0.25793,0.19049,0.092137,0.080007,0.03753,0.054021,0.020414,0.027853,0.01843,0.018379,0.021533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11107,0.14767,0.17197,0.26841,0.2583,0.229,0.33759,0.17646,0.40341,0.24222,0.21028,0.1744,0.11005,0.075702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
